# DATE-BEG = 2012-05-13T20:56:15
# DATE-END = 2019-07-05T11:18:17
# DOI = 10.17909/g37r-1r51
# HLSPID = BOOCATS
# HLSPNAME = HST Photometry and Astrometry of the Bootes I Ultrafaint Dwarf Galaxy
# HLSPLEAD = Carrie Filion
# HLSPVER = 1.0
#HLSPTARG = Bootes I
#PROPOSID = 15317, 12549# DOI = 10.17909/g37r-1r51
# OBSERVAT = HST
# INSTRUME = F606W, F814W
# RADESYS = ICRS
# TIMESYS = UTC
# LICENSE = ‘CC BY 4.0’
# LICENURL = https://creativecommons.org/licenses/by/4.0/
###################################
# CATALOG DESCRIPTION:
# column name, unit, description
# ID - number, astrometric catalog ID
# pmx - mas/yr, weighted proper motion in X
# pmy - mas/yr, weighted proper motion in Y
# err_pmx - mas/yr, error of the weighted proper motion in X
# err_pmy - mas/yr, error of the weighted proper motion in Y
# m_astrom - mag, proxy stellar magnitude
# n1 - number, number of first-epoch datapoints
# n2 - number, number of second-epoch datapoints
# n_del - number, number of deleted datapoints
# max_res - pix, largest residual in either proper-motion fit
# X - pix, X-coordinate in ACS/WFC pixels aligned with RA
# Y - pix, y-coordinate in ACS/WFC pixels aligned with Dec
# RA - decimal deg, right ascension (J2000)
# DEC - decimal deg, declination (J2000)
# pointing - number, Pointing/field center to which source belongs (1, 3, 5)
###################################
# Notes: direction of X-axis is opposite to R.A.
# Formally, our celestial coordinates are on epoch 2016.0.
# Each pointing is treated as an independent field on the sky.
###################################
ID,pmx,pmy,err_pmx,err_pmy,mag_astrom,n1,n2,n_del,max_res,X,Y,RA,DEC,pointing
1438043,2.48,0.57,1.03,0.82,25.753,3,7,1,0.334,1191.11,3426.03,210.02781126,14.491603007,3
1339045,0.35,0.4,0.62,0.33,25.426,7,8,0,0.374,1323.79,3426.64,210.028957531,14.493074341,3
989041,0.07,-0.05,0.08,0.13,23.757,7,14,2,0.076,3057.51,3426.8,210.043846943,14.512365254,3
2065040,1.26,0.82,0.47,0.56,25.43,6,6,0,0.273,1296.48,3430.02,210.028761928,14.492742321,3
2237033,0.4,0.58,0.72,0.66,26.226,5,8,0,0.317,2581.66,3430.51,210.039803244,14.507039339,3
2396033,-0.11,0.02,0.19,0.22,24.314,7,13,0,0.105,504.83,3435.62,210.022029109,14.483886347,3
1552047,2.13,1.8,1.55,0.68,25.307,6,4,0,0.627,1080.58,3437.22,210.026990856,14.490279949,3
2152025,0.1,0.37,0.19,0.18,24.368,8,10,0,0.093,3626.57,3441.22,210.048899757,14.518577315,3
2202034,1.16,2.57,1.15,0.54,25.701,6,4,3,0.326,1969.01,3442.46,210.034679418,14.500122674,3
1398043,1.4,-1.76,2.44,1.84,25.951,3,3,0,0.514,2451.8,3442.68,210.038827905,14.505493193,3
2086039,0.03,-0.05,0.07,0.12,23.837,6,16,0,0.068,2615.51,3442.82,210.040235236,14.507313662,3
2144027,-0.28,0.19,0.81,0.53,25.907,4,10,0,0.312,1484.38,3447.67,210.03057799,14.494686619,3
2078039,0.04,-0.42,0.31,1.62,25.955,3,7,0,0.346,2793.45,3449.38,210.041838767,14.509239138,3
2257031,0.47,2.03,0.73,1.21,25.978,3,8,0,0.257,1548.44,3449.46,210.031148675,14.495384426,3
1620046,4.07,6.21,2.3,2.19,25.732,4,3,0,0.692,3134.37,3451.74,210.044793521,14.513013149,3
2095040,0.36,-1.74,1.68,1.04,26.212,3,8,4,0.43,954.84,3453.0,210.026092429,14.488749396,3
1005044,0.01,0.01,0.23,0.39,25.624,8,12,0,0.156,2162.17,3454.51,210.036476594,14.502171824,3
2024040,0.9,1.8,1.34,1.46,26.283,4,12,1,0.535,2260.31,3455.03,210.037325323,14.5032595,3
2167025,0.09,0.48,0.55,0.32,25.638,6,7,0,0.236,3616.66,3455.85,210.048982631,14.518345395,3
2064036,0.06,-0.07,0.05,0.04,22.096,8,15,1,0.036,1854.12,3456.91,210.033859029,14.498724067,3
1995036,-1.6,2.7,1.54,2.14,25.94,2,6,1,0.515,3312.79,3462.4,210.046448323,14.514909799,3
1322045,1.61,-0.77,0.71,0.63,24.951,6,4,0,0.401,2229.63,3468.23,210.037213524,14.502808511,3
990044,-0.21,0.68,0.51,0.8,25.575,6,5,0,0.546,2975.03,3472.54,210.04366417,14.511067053,3
1379045,1.2,1.22,1.09,0.39,25.994,5,3,0,0.263,504.6,3476.49,210.022496753,14.483543878,3
975044,-0.08,1.12,0.52,0.33,24.857,7,2,0,0.25,3664.22,3480.57,210.049675355,14.518669092,3
1337045,3.01,-1.53,0.77,1.19,25.735,3,5,0,0.373,1976.62,3481.85,210.0351975,14.499879748,3
1361045,-1.73,0.39,1.77,1.43,25.623,4,2,2,0.399,1342.2,3485.33,210.029789993,14.4927912,3
2307025,0.02,0.09,0.07,0.08,23.484,7,12,1,0.069,1667.18,3486.87,210.032598029,14.496394734,3
2412037,-0.09,0.04,0.09,0.15,22.919,8,14,0,0.093,2106.54,3489.47,210.036400601,14.501262236,3
976044,-0.03,-0.23,0.3,0.26,25.483,7,4,0,0.196,3900.51,3499.27,210.051919465,14.521142728,3
2213038,-1.67,3.55,0.81,2.12,25.724,4,2,2,0.599,3587.65,3504.37,210.049291189,14.517619162,3
2227031,0.08,0.93,0.45,0.77,26.701,2,3,0,0.113,2702.26,3505.41,210.041699332,14.507758502,3
1043044,0.63,1.39,0.85,1.43,25.77,4,2,2,0.409,1486.38,3509.25,210.031302725,14.494196558,3
2032030,-0.13,0.16,0.22,0.17,24.431,6,8,0,0.127,3105.64,3510.92,210.045226821,14.512201114,3
1473047,1.09,0.15,0.74,0.59,25.948,6,6,0,0.262,3963.51,3511.04,210.052595793,14.521745935,3
1899026,-0.01,0.05,0.12,0.12,24.008,7,7,1,0.071,1437.56,3512.09,210.030916171,14.493629762,3
1488042,1.25,1.98,1.69,0.88,25.881,3,2,1,0.398,2771.35,3515.35,210.042406927,14.50844465,3
1490042,0.29,0.84,0.47,0.76,25.482,7,8,0,0.372,2821.19,3522.38,210.0429157,14.508940764,3
2160036,-0.11,0.09,0.06,0.07,23.067,5,15,0,0.033,1035.05,3525.59,210.027615216,14.489038416,3
2475033,0.26,0.36,1.1,1.39,26.3,3,8,0,0.445,212.53,3527.53,210.020575687,14.479869349,3
1344048,0.97,0.15,0.35,0.72,25.85,7,7,0,0.316,2133.96,3528.94,210.037089549,14.501238953,3
1382048,-0.06,0.08,0.21,0.13,24.572,7,11,0,0.099,895.16,3532.86,210.026497702,14.48742119,3
2358031,-1.61,0.9,2.33,1.77,26.349,4,7,3,0.543,778.39,3534.53,210.025514243,14.486107963,3
1065044,-0.36,-0.23,0.21,0.3,25.239,8,8,0,0.166,954.39,3537.57,210.027060411,14.488041218,3
2098030,0.17,0.04,0.18,0.41,24.113,4,6,0,0.142,2494.86,3541.01,210.040327532,14.505154511,3
1473042,0.05,0.01,0.05,0.06,22.014,8,14,0,0.032,3397.26,3543.86,210.048109872,14.515172046,3
1501047,0.11,0.21,0.12,0.14,23.734,6,8,1,0.069,3513.67,3543.92,210.04911022,14.516466968,3
1561042,0.13,0.29,0.35,0.34,25.277,6,11,0,0.132,1023.2,3547.51,210.027765314,14.488724355,3
1379048,0.41,0.89,0.93,0.64,25.541,5,3,0,0.322,1161.82,3553.24,210.02902146,14.49021909,3
1557042,0.09,-0.2,0.09,0.08,24.07,8,12,0,0.05,1247.76,3563.8,210.029880706,14.49108771,3
2308025,-0.1,0.24,0.37,0.39,25.036,5,8,0,0.145,2584.02,3567.3,210.041395236,14.505928052,3
1050044,-0.04,-0.72,0.34,0.38,25.885,7,11,0,0.322,1897.88,3569.03,210.035523067,14.498278609,3
2332035,0.85,1.4,0.77,1.08,25.939,5,14,1,0.512,209.25,3571.65,210.021054327,14.47946589,3
1047044,0.87,0.64,0.19,0.28,24.143,6,10,0,0.106,2056.64,3575.95,210.036965815,14.499987659,3
1451043,0.16,0.11,0.23,0.28,25.286,7,10,0,0.159,2655.77,3576.45,210.04211648,14.506650309,3
2313035,-8.46,0.36,0.7,0.89,17.992,6,12,4,0.61,552.3,3578.07,210.024073441,14.483229837,3
2461025,-10.25,2.42,0.38,0.64,26.509,3,4,0,0.338,516.65,3579.84,210.02378758,14.482818551,3
1083044,0.09,-0.04,0.3,0.26,25.162,7,6,0,0.165,750.06,3584.41,210.025844203,14.485377996,3
1317048,1.49,-1.75,1.23,0.73,25.934,5,4,0,0.452,3713.38,3584.64,210.051293279,14.51835053,3
2248031,-0.35,-0.18,0.24,0.2,24.885,8,9,0,0.122,3471.41,3595.8,210.04934332,14.515565201,3
1099044,0.49,0.1,0.26,0.3,25.74,8,11,0,0.176,505.76,3600.93,210.023936543,14.482521858,3
1491043,0.33,-0.2,0.33,0.27,25.53,7,7,0,0.201,1180.27,3603.71,210.029759722,14.49000478,3
2374033,0.22,2.07,0.49,0.45,24.792,6,8,0,0.197,2771.29,3606.51,210.043453944,14.507685779,3
2463033,0.15,-0.33,0.25,0.13,24.012,6,6,1,0.097,1390.41,3611.7,210.031655906,14.492276724,3
1501042,0.56,1.79,0.71,0.87,24.985,8,1,0,0.383,3607.81,3612.12,210.050702385,14.516947355,3
2432037,-0.16,-0.11,0.09,0.09,23.469,6,14,0,0.043,3240.58,3614.67,210.047577937,14.512839865,3
2547037,-1.62,0.84,1.04,1.13,26.267,5,7,2,0.42,1263.84,3615.39,210.030611485,14.4908377,3
1966028,-0.38,0.54,0.32,0.39,25.723,6,11,0,0.191,1367.37,3615.83,210.031505513,14.491986072,3
2374025,-1.71,0.38,0.86,0.36,25.86,3,3,1,0.179,2209.83,3617.07,210.038753737,14.501350398,3
2213027,0.25,1.39,0.44,0.37,25.078,7,8,0,0.258,1949.36,3618.57,210.036534461,14.49843944,3
1773046,0.56,0.18,0.85,1.32,26.227,3,2,0,0.25,1076.66,3620.1,210.029058389,14.488715542,3
2452025,-0.12,0.42,0.22,0.26,25.016,7,4,0,0.102,1083.4,3623.57,210.029156246,14.488761595,3
1750046,0.41,-0.16,0.37,0.72,25.765,5,12,0,0.343,1859.2,3623.91,210.035821481,14.497391811,3
2413038,0.05,0.03,0.04,0.03,22.078,8,16,0,0.025,1644.53,3625.39,210.033995257,14.494990655,3
2230040,-0.39,0.12,0.46,0.28,25.56,6,4,0,0.239,295.29,3626.42,210.022422429,14.47996787,3
2297031,3.26,1.55,1.37,0.8,25.91,3,3,2,0.349,2714.89,3628.15,210.043218342,14.506878281,3
1566047,0.84,1.01,0.9,0.95,25.892,2,4,0,0.173,2880.06,3628.69,210.044642942,14.50871163,3
1409045,0.48,0.31,0.36,0.3,25.269,7,6,0,0.154,1290.51,3638.08,210.031101262,14.490945574,3
1578047,0.27,0.24,0.36,0.3,25.165,7,11,0,0.212,2791.17,3652.78,210.044156285,14.507522156,3
2348031,-0.24,0.34,0.36,0.36,26.085,6,9,0,0.16,2283.68,3656.18,210.039837414,14.501846791,3
2343027,0.59,1.72,1.13,1.26,26.104,4,11,1,0.422,395.21,3659.32,210.023658239,14.480806254,3
1626047,-0.49,0.03,0.82,1.02,26.226,3,6,0,0.276,1579.15,3663.31,210.033869548,14.493947878,3
2476031,0.49,1.78,0.76,0.87,26.374,6,6,1,0.472,248.28,3663.78,210.022448102,14.47913406,3
1376048,-1.12,-3.96,0.07,0.06,22.582,5,11,0,0.035,2525.36,3664.71,210.042010637,14.504465189,3
2463034,-1.09,-0.96,0.71,0.51,26.254,5,6,0,0.318,295.62,3665.0,210.022868423,14.479650698,3
1453043,-0.19,-0.12,0.18,0.18,23.912,6,12,1,0.099,3758.41,3667.56,210.052632858,14.518161929,3
1061044,-0.1,-0.69,0.49,0.61,25.604,4,9,0,0.268,2554.99,3667.69,210.04229949,14.504770039,3
1466043,6.37,-5.03,1.11,1.47,25.698,7,1,0,0.457,3129.83,3673.88,210.047307007,14.511115115,3
1553047,-0.09,-0.14,0.11,0.13,24.09,8,10,0,0.105,4031.4,3680.31,210.055123839,14.521093355,3
2407039,-0.0,0.18,0.06,0.07,22.978,7,13,0,0.04,159.82,3681.49,210.021891962,14.478002378,3
2334031,0.02,0.08,0.13,0.09,24.025,7,13,0,0.06,2805.11,3683.7,210.044631307,14.507420107,3
2348038,2.37,0.39,0.87,1.48,26.619,2,5,1,0.276,3702.48,3686.11,210.052365676,14.517385305,3
2477034,-0.11,0.22,0.12,0.12,23.591,7,12,0,0.076,358.54,3686.46,210.023655217,14.480172368,3
1652042,-0.21,2.58,0.96,0.85,26.106,5,7,1,0.415,190.2,3686.57,210.022211153,14.478298341,3
2440034,0.5,2.01,1.49,0.98,25.952,6,6,0,0.527,964.97,3694.49,210.028954207,14.486854097,3
1399048,0.78,0.71,1.88,2.1,26.177,4,2,0,0.457,2197.18,3700.67,210.039605732,14.50051431,3
1616042,0.08,0.36,0.21,0.37,25.273,6,10,0,0.197,1010.5,3705.86,210.029475892,14.487266047,3
2333025,-0.1,-0.11,0.09,0.06,21.025,5,16,0,0.059,4070.33,3710.8,210.055808569,14.521272982,3
1418045,0.51,-8.19,2.03,2.16,25.854,4,2,1,0.554,1749.08,3710.88,210.035875244,14.495443152,3
1564047,2.06,0.33,0.76,0.9,25.548,6,11,1,0.672,4015.84,3711.3,210.055346411,14.520662527,3
2346030,-0.85,-0.15,1.17,1.12,26.155,2,6,0,0.242,467.83,3713.25,210.024901326,14.481165911,3
2377039,-9.0,-1.97,0.25,0.31,25.023,7,10,0,0.39,977.49,3720.18,210.029356921,14.486779773,3
2269032,-0.01,0.26,0.09,0.1,23.467,7,16,0,0.083,366.72,3722.77,210.024142593,14.479961439,3
1407045,0.32,-0.29,0.29,0.23,25.18,8,5,0,0.124,2391.69,3724.52,210.041550067,14.502480378,3
2207027,-0.33,0.36,0.2,0.17,24.859,6,8,0,0.112,3379.68,3724.73,210.050037081,14.513472257,3
2157036,-1.2,0.77,1.13,0.38,26.281,3,5,0,0.308,3568.12,3728.79,210.05170211,14.515535287,3
2361035,-0.26,1.55,1.11,1.95,26.242,4,6,1,0.557,1276.41,3729.45,210.032030069,14.490028886,3
1699047,0.15,-0.75,0.45,0.49,25.882,5,14,0,0.329,585.6,3729.58,210.026100241,14.482340631,3
1654047,-0.12,0.17,0.04,0.12,23.422,8,16,0,0.143,1637.85,3734.54,210.035191967,14.49400861,3
2223039,0.03,-0.0,0.07,0.05,22.931,7,15,1,0.058,3816.45,3735.56,210.053912693,14.518242177,3
2676029,-0.07,0.01,0.07,0.06,22.031,8,12,0,0.097,677.0,3741.29,210.027019436,14.483260342,3
2286032,-10.03,-5.79,0.71,0.51,26.147,3,2,3,0.209,348.06,3742.2,210.024205732,14.479592288,3
1513043,-0.79,0.85,0.41,0.52,25.785,3,8,1,0.156,2168.84,3748.62,210.039913302,14.499800177,3
1444048,0.99,1.51,0.47,0.44,25.221,4,12,1,0.185,1262.33,3748.84,210.032131964,14.489711106,3
2527038,-0.14,0.26,0.12,0.17,24.187,8,15,0,0.102,1370.45,3751.64,210.033092286,14.490890821,3
2456031,-0.05,0.27,0.52,0.41,25.951,7,13,0,0.236,1428.83,3754.44,210.033625766,14.491517244,3
2440033,-3.79,1.66,1.75,1.67,26.367,2,6,1,0.41,3492.07,3758.16,210.051386478,14.514444881,3
1583047,-2.85,-1.93,0.92,2.45,26.379,3,2,1,0.585,3891.88,3761.61,210.054859878,14.518864748,3
1718047,0.18,1.17,0.96,0.81,25.798,8,7,0,0.464,586.52,3769.23,210.026563732,14.482021078,3
2218040,-4.64,-6.06,1.97,0.57,25.949,2,3,0,0.34,2112.41,3773.61,210.039715856,14.498964446,3
1555042,0.54,-0.92,0.91,1.03,25.813,6,4,1,0.412,3849.79,3774.96,210.05465167,14.518285344,3
2711029,-0.08,0.34,0.12,0.13,24.009,8,11,1,0.066,542.13,3775.72,210.026257117,14.481473251,3
2471035,0.07,0.21,0.66,0.62,25.618,5,7,0,0.219,224.08,3776.45,210.023534754,14.477927793,3
1484043,-0.09,-0.59,0.34,0.24,25.628,8,10,0,0.214,3764.95,3776.76,210.053943779,14.517326535,3
1713047,0.08,0.02,0.05,0.04,21.812,8,9,0,0.032,848.42,3781.85,210.028957343,14.484830598,3
1407048,0.76,-1.41,1.87,0.72,25.044,4,1,1,0.389,2854.77,3783.02,210.046198984,14.507146767,3
2300039,-1.33,0.77,0.87,0.78,26.052,5,4,0,0.236,2957.63,3785.29,210.047108346,14.508272286,3
1410048,-1.18,-2.5,1.56,1.06,24.886,4,1,0,0.289,2818.07,3787.8,210.045938842,14.506698535,3
1139044,0.12,0.93,0.4,0.35,25.907,6,10,0,0.297,964.38,3790.3,210.030050047,14.486050659,3
2554029,-0.24,2.18,1.39,0.64,25.931,4,4,0,0.392,2834.53,3796.19,210.046176483,14.506811989,3
2028028,-0.03,0.01,0.04,0.05,21.997,8,15,0,0.028,2202.08,3796.41,210.040747981,14.499772607,3
1155041,0.3,0.33,0.23,0.33,25.365,7,9,0,0.183,664.93,3798.28,210.027570647,14.482652192,3
1984026,-0.44,0.09,0.59,0.77,26.653,3,5,0,0.247,2984.74,3799.45,210.04750384,14.508456327,3
2483035,-0.15,0.08,0.15,0.16,24.48,8,9,0,0.078,281.48,3800.5,210.024303987,14.478366538,3
2279040,-8.11,-5.46,1.03,1.54,25.262,3,4,1,0.276,1511.59,3803.83,210.03490404,14.492027412,3
1787046,0.71,0.69,0.34,0.38,25.054,6,12,0,0.2,2929.85,3806.04,210.047108247,14.507790653,3
2062026,-0.66,-0.2,1.0,1.16,26.267,2,6,0,0.264,1809.49,3807.95,210.037509366,14.495308046,3
1663042,4.82,7.99,2.28,2.23,26.059,3,4,3,0.703,1303.02,3810.01,210.033184179,14.489655069,3
1575042,0.5,0.94,1.23,0.88,25.85,6,10,0,0.465,3570.05,3812.05,210.052675466,14.514864369,3
2409031,1.1,0.11,1.04,1.86,26.187,3,6,2,0.421,2878.38,3813.08,210.046747112,14.507159404,3
2367031,0.68,1.01,0.49,0.5,25.241,6,9,0,0.248,3996.6,3816.59,210.056391009,14.519572695,3
1758046,2.29,-2.35,1.09,2.08,25.747,4,3,0,0.675,3967.43,3817.03,210.056145566,14.519244489,3
2653033,-0.07,0.28,0.18,0.14,24.735,8,12,0,0.1,668.48,3817.92,210.027826586,14.482528239,3
1440045,0.52,-0.49,1.0,0.78,25.901,4,3,0,0.246,2249.91,3820.13,210.041431176,14.500107449,3
2090028,-2.75,5.66,1.4,1.29,26.113,3,4,1,0.352,1368.67,3820.65,210.033869998,14.49029722,3
2489039,0.01,0.11,0.05,0.03,23.321,7,16,0,0.028,647.1,3821.49,210.02768411,14.48226064,3
1454048,-0.74,-0.16,1.14,0.76,26.1,2,6,0,0.24,1953.29,3825.78,210.038948901,14.496759947,3
1419045,-0.01,-0.05,0.11,0.1,23.581,7,13,0,0.045,3089.95,3826.83,210.048722058,14.5093992,3
1626042,0.23,-0.14,0.12,0.08,23.806,7,11,0,0.053,2115.72,3828.99,210.040380676,14.498540666,3
2605033,-9.3,0.58,1.55,1.29,13.539,3,12,4,0.602,1493.45,3834.0,210.035094906,14.491574676,3
1457048,1.72,0.65,1.02,0.78,25.709,6,9,1,0.474,1994.49,3834.33,210.039400897,14.497147337,3
2524034,0.7,-0.61,1.3,1.22,25.884,3,6,1,0.511,1290.53,3839.34,210.033413826,14.489272322,3
2173028,-0.74,0.6,0.2,0.45,25.53,5,8,0,0.188,417.92,3846.27,210.02600128,14.479504385,3
1135041,-0.07,-0.2,0.19,0.17,24.892,7,9,2,0.113,1834.95,3848.0,210.038188091,14.495258372,3
1545048,0.13,0.37,0.3,0.25,24.53,7,7,0,0.132,168.57,3849.52,210.023897639,14.476702421,3
1533043,0.27,-1.11,0.51,0.33,25.82,6,12,0,0.181,2639.03,3859.24,210.045222133,14.504112129,3
2598029,-1.11,0.89,0.93,0.69,26.013,6,11,0,0.562,3026.59,3866.78,210.048637015,14.508361956,3
1537043,-0.25,-0.09,0.14,0.28,24.242,5,9,1,0.169,2705.99,3871.59,210.045939017,14.504754499,3
1165041,0.66,-0.21,0.15,0.16,24.948,4,11,0,0.054,1153.65,3872.32,210.032617576,14.487474857,3
2458034,0.39,0.48,1.21,0.41,26.056,2,6,0,0.332,2767.65,3881.23,210.046579275,14.505360529,3
2511031,-0.63,0.21,0.29,0.28,25.079,7,6,0,0.132,2309.79,3885.01,210.042690858,14.50023431,3
1551043,1.47,-0.44,1.38,1.7,26.291,3,2,0,0.474,2618.91,3889.06,210.045391887,14.503640369,3
2200028,0.11,6.23,0.12,0.21,18.037,6,6,4,0.217,543.25,3900.66,210.027702323,14.48044662,3
2394035,-7.67,-1.33,0.07,0.12,23.284,7,13,1,0.064,2624.13,3904.19,210.045610589,14.503572548,3
1492045,-0.08,0.14,0.81,0.77,25.886,6,10,2,0.352,1970.05,3904.68,210.039999396,14.496290319,3
2202028,-0.22,-0.02,0.65,0.52,25.99,6,4,0,0.273,601.98,3908.05,210.028291246,14.481038704,3
1706042,-0.07,0.08,0.28,0.24,25.375,8,7,0,0.141,1142.08,3911.19,210.032964788,14.487022845,3
2349036,-1.17,1.36,1.0,1.34,26.683,2,8,0,0.322,2682.09,3918.07,210.046267852,14.504102022,3
1601042,0.08,-0.25,0.27,0.35,25.044,5,8,0,0.173,4045.95,3922.54,210.058032302,14.519240593,3
2531031,-0.81,-0.63,0.97,0.95,26.259,3,4,2,0.346,2455.07,3923.4,210.044379501,14.501531512,3
1122041,1.19,-2.2,1.17,0.85,25.295,7,4,0,0.312,3022.73,3926.73,210.049292713,14.507820355,3
2437030,-6.83,0.97,0.88,1.08,25.84,3,2,1,0.342,1219.89,3927.37,210.033818772,14.487754202,3
1803046,2.95,4.89,2.01,0.94,26.097,4,4,1,0.496,3865.96,3930.77,210.056580927,14.517169377,3
2536038,-1.79,1.36,0.85,0.64,25.742,5,4,0,0.302,3408.84,3936.16,210.052716884,14.512038303,3
2641033,-0.47,0.39,0.62,0.31,25.164,4,4,0,0.169,2116.22,3940.04,210.04166091,14.497622707,3
1644042,-4.78,-8.87,0.05,0.04,20.164,7,16,0,0.039,3102.41,3942.58,210.0501589,14.50857512,3
2323030,-0.48,-0.06,0.43,0.44,25.243,6,3,0,0.197,3443.3,3944.8,210.053112208,14.512349723,3
2328032,-1.29,4.67,1.12,1.95,26.236,4,5,1,0.697,1797.96,3948.46,210.039024833,14.494011235,3
1520045,0.01,0.14,0.51,0.68,26.25,5,5,0,0.432,1800.22,3955.12,210.039120771,14.493981019,3
1782047,2.19,-0.87,1.3,0.32,26.173,2,3,0,0.21,1058.16,3956.09,210.032760004,14.485715622,3
2225032,-16.88,-7.41,0.58,0.33,18.463,8,12,4,0.396,3517.29,3956.98,210.053887593,14.513071762,3
1921046,2.13,-2.3,1.18,0.65,25.621,5,2,2,0.301,1532.13,3962.78,210.036906625,14.490934198,3
2488036,-0.29,-0.05,0.46,0.44,25.926,6,7,0,0.203,1084.48,3967.08,210.033112285,14.485917082,3
2757029,-1.29,1.91,1.63,2.22,26.253,2,5,0,0.5,1697.48,3969.08,210.038398882,14.492721692,3
2505031,-0.06,0.99,0.27,0.36,24.98,6,7,0,0.126,3445.18,3971.77,210.05343825,14.512146502,3
2254040,-0.24,-0.23,0.64,0.42,25.848,6,8,0,0.238,3962.22,3976.7,210.057935442,14.517858426,3
1891046,-1.28,-2.48,1.1,1.19,26.11,4,5,2,0.393,2638.28,3992.42,210.046745793,14.502996135,3
1649043,0.19,0.15,0.08,0.09,22.846,8,8,0,0.051,1259.12,4000.4,210.034994677,14.487583183,3
2205028,-4.08,-5.2,0.04,0.07,19.932,8,6,0,0.027,1488.66,4000.8,210.036970138,14.490134255,3
2528035,0.26,-0.59,0.57,0.76,26.291,4,3,0,0.196,1695.65,4004.83,210.038793815,14.49240411,3
2705033,1.36,3.75,0.46,0.99,26.413,6,3,1,0.595,1831.49,4005.04,210.039962713,14.493913855,3
2070028,2.69,0.19,1.91,1.79,25.777,4,1,0,0.5,3896.6,4005.65,210.057704515,14.516887569,3
2398036,-0.27,1.19,0.48,0.65,24.796,6,5,0,0.395,2894.17,4007.32,210.04911457,14.505719618,3
2598033,0.15,0.64,0.4,0.69,25.244,6,8,0,0.315,3701.57,4014.34,210.056129358,14.514645303,3
2448036,0.02,0.25,0.09,0.08,23.88,6,10,0,0.043,2204.99,4016.45,210.043301164,14.497975024,3
2250032,0.06,-0.08,0.1,0.08,23.792,8,15,0,0.059,3960.58,4019.91,210.058417848,14.517480866,3
1512048,-0.04,-0.15,0.25,0.22,25.279,8,12,0,0.185,3180.23,4030.48,210.05183737,14.508710079,3
1712042,-0.53,0.92,0.85,1.14,25.383,5,4,0,0.421,2358.7,4031.39,210.044792787,14.499561185,3
2615034,-0.59,-0.09,0.38,0.35,25.61,5,5,0,0.182,1695.16,4034.56,210.039131278,14.492151307,3
1610043,0.23,-0.53,0.72,0.81,25.649,3,4,0,0.17,3074.59,4043.9,210.051084354,14.507422892,3
1499045,0.51,0.47,0.31,0.2,25.457,7,13,0,0.134,3428.5,4044.05,210.054125446,14.51135967,3
2446027,-0.67,1.15,1.04,1.49,26.388,4,7,1,0.552,3383.18,4055.9,210.053872471,14.510756824,3
2480035,-1.63,1.4,1.17,1.26,25.899,5,8,2,0.552,3193.81,4059.55,210.052288015,14.508619424,3
1194041,2.35,2.77,0.74,0.44,25.369,7,2,0,0.29,2143.46,4059.94,210.043272373,14.496928706,3
1887046,-0.17,-0.27,0.19,0.2,24.813,6,14,0,0.094,3624.74,4061.26,210.05600867,14.513400129,3
2650033,-0.53,0.75,0.56,0.53,25.954,6,5,0,0.291,3574.49,4071.1,210.055690097,14.512759135,3
1548048,-0.28,-0.3,0.61,1.26,25.917,4,4,0,0.389,2687.6,4093.06,210.048325761,14.502708046,3
1176044,-0.06,-0.03,0.17,0.22,24.69,7,7,0,0.1,2607.78,4094.05,210.047651706,14.501811567,3
1564048,1.56,1.45,0.61,0.45,25.353,7,3,0,0.254,2346.32,4095.12,210.045418676,14.49889334,3
1178041,-1.41,0.93,0.81,0.63,25.731,8,9,0,0.662,3299.59,4096.15,210.053616938,14.509491891,3
1705042,-0.03,-0.07,0.05,0.05,22.184,8,12,0,0.033,3752.86,4133.3,210.057936802,14.514226521,3
1613043,0.41,0.12,0.41,0.28,25.206,8,6,0,0.168,4054.73,4134.88,210.060547521,14.517572188,3
2332032,-0.04,-0.01,0.07,0.09,23.375,8,8,0,0.044,4041.75,4135.8,210.060446541,14.517420155,3
1751047,-4.19,-11.58,0.21,0.14,24.734,7,7,0,0.101,3986.87,4138.64,210.060007883,14.516785796,3
1201041,0.12,0.05,0.07,0.09,23.432,6,4,0,0.03,2907.89,4146.53,210.050831964,14.504714444,3
1645043,-0.07,-0.05,0.03,0.06,21.531,8,8,0,0.029,3096.62,4150.81,210.052501814,14.506778992,3
2529027,-0.66,0.66,1.49,1.09,26.42,4,3,0,0.408,3140.12,4154.87,210.052922059,14.507229173,3
2547035,0.03,0.95,0.36,0.25,24.936,7,6,0,0.13,3510.16,4182.24,210.056414583,14.511118886,3
1742042,-0.27,0.3,0.34,0.34,25.256,8,4,0,0.295,3360.72,4185.31,210.055166435,14.509430497,3
2535035,-0.94,-0.19,0.19,0.19,24.167,6,3,3,0.069,4035.92,4210.63,210.061256325,14.516732806,3
1066,4.15,-3.17,1.33,1.75,25.754,4,8,2,0.601,364.29,-118.08,209.934883338,14.546654884,5
3059,0.68,0.52,0.58,1.09,26.124,4,13,1,0.465,361.01,-111.78,209.934927627,14.546565956,5
11066,-0.04,-0.05,0.08,0.12,23.835,5,11,0,0.052,417.19,-88.89,209.935673041,14.54700084,5
74053,-0.75,0.36,0.53,0.47,25.001,4,6,0,0.144,231.86,-79.86,209.93418561,14.544863159,5
22067,-0.12,-1.36,0.59,0.45,24.956,3,3,0,0.116,233.29,-67.92,209.934335066,14.544779878,5
